date,continent,new_cases_avg_per_pop,new_deaths_avg_per_pop
2021-04-01,Africa,9.495562221475065,0.2050645682926724
2021-04-01,North America,134.66577599087464,2.4660565849284812
2021-04-01,South America,271.6010699876499,10.114970106080863
2021-04-01,Oceania,NA,NA
2021-04-02,Asia,37.56131298111593,0.28457682978899
2021-04-02,Europe,277.6540330610932,4.464031354287331
2021-04-02,Africa,8.93535789803866,0.1950664989396523
2021-04-02,North America,132.6527816926329,2.279047896381183
2021-04-02,South America,266.0139036581438,9.792684233079067
2021-04-02,Oceania,NA,NA
2021-04-03,Asia,39.284208010039386,0.29463048399609887
2021-04-03,Europe,267.3679562093941,4.518275787474502
2021-04-03,Africa,8.852457239653202,0.19246283504563666
2021-04-03,North America,132.353230404148,2.1616854848830718
2021-04-03,South America,251.4461871595989,9.464801976174279
2021-04-03,Oceania,NA,NA
2021-04-04,Asia,41.17589374721062,0.31369245833373655
2021-04-04,Europe,271.45836713439576,4.556722719066812
2021-04-04,Africa,8.92025664745337,0.20162773195257172
2021-04-04,North America,130.2493826579909,2.125536898179342
2021-04-04,South America,248.9953002091409,9.25938176702911
2021-04-04,Oceania,NA,NA
2021-04-05,Asia,42.91010298025705,0.32423803445923605
2021-04-05,Europe,266.0765580368504,4.513517503861592
2021-04-05,Africa,8.864434093565674,0.19287942126867916
2021-04-05,North America,130.80486594033823,2.101437840376855
2021-04-05,South America,251.00242683599683,9.165889235943808
2021-04-05,Oceania,NA,NA
2021-04-06,Asia,45.52869558721017,0.3495105230165556
2021-04-06,Europe,254.2012144584395,4.355923150602024
2021-04-06,Africa,8.85068674820527,0.18881770559401476
2021-04-06,North America,133.14946327394216,2.0423951487607623
2021-04-06,South America,255.27312615208703,9.431223672756317
2021-04-06,Oceania,NA,NA
2021-04-07,Asia,48.14814905752047,0.36568245608364813
2021-04-07,Europe,234.35003588806939,4.4653636736989455
2021-04-07,Africa,8.754663623793974,0.19037990393042417
2021-04-07,North America,134.9583385525968,2.4284620547566016
2021-04-07,South America,255.9904508888295,9.354191094326879
2021-04-07,Oceania,NA,NA
2021-04-08,Asia,50.6454214213505,0.38372984146460504
2021-04-08,Europe,238.8509915231929,4.583749769988139
2021-04-08,Africa,8.185398550006393,0.18423525714054723
2021-04-08,North America,136.52092146051007,2.4381016778775964
2021-04-08,South America,262.7008443875717,9.636643881901488
2021-04-08,Oceania,NA,NA
2021-04-09,Asia,53.19745084372138,0.4030992670012368
2021-04-09,Europe,231.60698055089924,4.7343018635006
2021-04-09,Africa,8.119786219877199,0.1857974554769566
2021-04-09,North America,141.67233605636966,2.633063055499715
2021-04-09,South America,277.5793247922593,10.128138068205553
2021-04-09,Oceania,NA,NA
2021-04-10,Asia,55.6742162125785,0.4226224181373657
2021-04-10,Europe,228.76628523399216,4.76437421593419
2021-04-10,Africa,8.211122749279268,0.19152551604379103
2021-04-10,North America,145.0180082510889,3.1355284106815664
2021-04-10,South America,293.9368965426027,10.386888523955717
2021-04-10,Oceania,NA,NA
2021-04-11,Asia,58.195562005289766,0.4386098804850618
2021-04-11,Europe,235.37630249770174,4.769322830891616
2021-04-11,Africa,8.232264500098674,0.1934001540474823
2021-04-11,North America,148.3260859156363,3.132395533167243
2021-04-11,South America,300.1403234995443,10.767771828412384
2021-04-11,Oceania,NA,NA
2021-04-12,Asia,61.051076506187776,0.46379013368268307
2021-04-12,Europe,238.79693742135026,4.843171392563974
2021-04-12,Africa,8.33318251263072,0.19652455072030106
2021-04-12,North America,147.82940433432705,3.167098176402824
2021-04-12,South America,302.77457432258865,10.853692781275988
2021-04-12,Oceania,NA,NA
2021-04-13,Asia,63.69607917113449,0.4742434744484843
2021-04-13,Europe,246.89953308875732,5.0222731877538935
2021-04-13,Africa,8.347450590769926,0.2143336117553681
2021-04-13,North America,151.43052654175267,3.182521573396416
2021-04-13,South America,307.32410523666914,10.809580108158277
2021-04-13,Oceania,NA,NA
2021-04-14,Asia,66.39171904855556,0.4882325040027184
2021-04-14,Europe,258.7571758521282,4.969361073978337
2021-04-14,Africa,8.58417571201383,0.22485241388719132
2021-04-14,North America,152.04890836496446,2.769222732083766
2021-04-14,South America,305.21953569009054,10.8596183642321
2021-04-14,Oceania,NA,NA
2021-04-15,Asia,69.2404081328359,0.5092006757741198
2021-04-15,Europe,245.25963822440417,4.860110882225932
2021-04-15,Africa,8.148114083044089,0.22099899132404818
2021-04-15,North America,150.85696896605347,2.717650748386444
2021-04-15,South America,295.83374148666434,10.680204880283194
2021-04-15,Oceania,NA,NA
2021-04-16,Asia,72.17739720146736,0.5261104917187983
2021-04-16,Europe,247.37383879929217,4.721930326107035
2021-04-16,Africa,8.101143986396046,0.22578973288903695
2021-04-16,North America,149.94120476955896,2.606795082495004
2021-04-16,South America,296.5951788965246,10.551488050514347
2021-04-16,Oceania,NA,NA
2021-04-17,Asia,75.83483666470184,0.5503991364393366
2021-04-17,Europe,249.37441156150393,4.666543904852767
2021-04-17,Africa,8.484299165039388,0.2317260865673926
2021-04-17,North America,145.66844182117805,2.200966949101126
2021-04-17,South America,299.08820332578154,10.782585785802661
2021-04-17,Oceania,NA,NA
2021-04-18,Asia,79.19327983691448,0.582988963532717
2021-04-18,Europe,229.18805949344045,4.632093931495301
2021-04-18,Africa,8.431705154380273,0.22787266400424946
2021-04-18,North America,144.59868464532565,2.207232704129772
2021-04-18,South America,296.6791246550695,10.502108192546759
2021-04-18,Oceania,NA,NA
2021-04-19,Asia,82.19803114980427,0.6147486723888133
2021-04-19,Europe,225.7514367368526,4.614964110488826
2021-04-19,Africa,8.279963622637041,0.23183023312315326
2021-04-19,North America,144.19647137060213,2.1554197298544255
2021-04-19,South America,296.8117918734757,10.649260169290173
2021-04-19,Oceania,NA,NA
2021-04-20,Asia,85.75302787353388,0.6536105039416744
2021-04-20,Europe,222.65702973770516,4.566429617637148
2021-04-20,Africa,8.324017615723786,0.23224681934619573
2021-04-20,North America,139.09711073959593,2.1407193045949082
2021-04-20,South America,295.8363750790893,10.50046219728117
2021-04-20,Oceania,NA,NA
2021-04-21,Asia,89.33501881253518,0.695085670685986
2021-04-21,Europe,219.3070077428723,4.496578014199634
2021-04-21,Africa,8.102497891620935,0.22620631911207945
2021-04-21,North America,135.99821289677416,2.1248139264452672
2021-04-21,South America,293.4592287165296,10.427050808436023
2021-04-21,Oceania,NA,NA
2021-04-22,Asia,92.72657447887951,0.733640051039853
2021-04-22,Europe,215.84373859805208,4.44671120193634
2021-04-22,Africa,8.083230778805218,0.22537314666599445
2021-04-22,North America,134.3941796094406,2.1628904377731963
2021-04-22,South America,291.4570400754704,10.123858480515029
2021-04-22,Oceania,NA,NA
2021-04-23,Asia,95.7195504108478,0.7794195345700827
2021-04-23,Europe,212.01922056133984,4.410167583789194
2021-04-23,Africa,8.092916408490957,0.2327675521249989
2021-04-23,North America,129.37386388802656,2.123849964133168
2021-04-23,South America,288.52947289609864,10.345409443262943
2021-04-23,Oceania,NA,NA
2021-04-24,Asia,97.7137403777637,0.8236002718655429
2021-04-24,Europe,208.31118530747156,4.387518153791744
2021-04-24,Africa,7.758397671387826,0.228289250227292
2021-04-24,North America,129.15311651855578,2.0809536412447414
2021-04-24,South America,284.9747815205385,10.153157196242464
2021-04-24,Oceania,NA,NA
2021-04-25,Asia,99.50507404358325,0.8613245339821257
2021-04-25,Europe,204.84829682534047,4.359920108836868
2021-04-25,Africa,7.7803725946533175,0.2323509659019564
2021-04-25,North America,127.10445561476635,2.0742059050600448
2021-04-25,South America,284.1639642527107,10.335204272616307
2021-04-25,Oceania,NA,NA
2021-04-26,Asia,100.79314084176926,0.8964047157873587
2021-04-26,Europe,202.23105050689563,4.2904491680883865
2021-04-26,Africa,7.5827024318196505,0.23214267279043513
2021-04-26,North America,122.76469728569452,2.0809536412447414
2021-04-26,South America,280.8044879156491,10.232494168043724
2021-04-26,Oceania,NA,NA
2021-04-27,Asia,102.08160732651396,0.9362811362969007
2021-04-27,Europe,198.6082836953707,4.2525732305296255
2021-04-27,Africa,7.547605042528319,0.22745607778120697
2021-04-27,North America,120.00752408251199,2.009379439571355
2021-04-27,South America,277.07334584761804,10.212083826750453
2021-04-27,Oceania,NA,NA
2021-04-28,Asia,103.18837015265312,0.9837516014215982
2021-04-28,Europe,192.0700213485438,4.1644498180185385
2021-04-28,Africa,7.302131610600524,0.23047632789826514
2021-04-28,North America,117.99525275600436,1.9975709012481364
2021-04-28,South America,283.12896242971004,10.271998054417795
2021-04-28,Oceania,NA,NA
2021-04-29,Asia,104.08465188796089,1.0225211976147612
2021-04-29,Europe,186.09913673972022,4.093646557858443
2021-04-29,Africa,7.625714959348788,0.23984951791672143
2021-04-29,North America,116.59630245056998,1.9833524571446692
2021-04-29,South America,283.2461572926198,10.583091159613602
2021-04-29,Oceania,NA,NA
2021-04-30,Asia,105.07944098742638,1.050099570164537
2021-04-30,Europe,179.3808209409808,3.9796380824931274
2021-04-30,Africa,7.352850983255949,0.22683119844664323
2021-04-30,North America,115.58920282500405,2.002149722230609
2021-04-30,South America,281.2633913956945,10.218338608759682
2021-04-30,Oceania,NA,NA
2021-05-01,Asia,105.85351087113395,1.075341313601957
2021-05-01,Europe,174.09189353955946,3.895701959561401
2021-05-01,Africa,7.122582948469205,0.2317260865673926
2021-05-01,North America,113.62199673658705,1.9845574100347934
2021-05-01,South America,275.8174514599757,10.069869835803798
2021-05-01,Oceania,NA,NA
2021-05-02,Asia,105.9456232503526,1.0914517564292507
2021-05-02,Europe,168.3518808516343,3.807197884361281
2021-05-02,Africa,6.788064211366074,0.22547729322175505
2021-05-02,North America,111.90397490584778,1.9727488717115749
2021-05-02,South America,274.4851828920102,9.939177811716247
2021-05-02,Oceania,NA,NA
2021-05-03,Asia,106.48495414362814,1.1083000821341304
2021-05-03,Europe,164.6107279438202,3.693950734374031
2021-05-03,Africa,6.796916668605728,0.22141557754709065
2021-05-03,North America,113.45908710584226,1.9780506644281222
2021-05-03,South America,273.5519035764228,9.97966929524967
2021-05-03,Oceania,NA,NA
2021-05-04,Asia,106.38678497578933,1.114695067073209
2021-05-04,Europe,158.20607820084376,3.4933414972537595
2021-05-04,Africa,6.530301485858526,0.21818703431851125
2021-05-04,North America,110.99953726652045,2.023356893096797
2021-05-04,South America,272.14655281866516,9.908891498829458
2021-05-04,Oceania,NA,NA
2021-05-05,Asia,106.7087171262561,1.124902446879815
2021-05-05,Europe,151.6588702808246,3.362964526260035
2021-05-05,Africa,6.543111512217083,0.21860362054155374
2021-05-05,North America,108.55516983361419,1.9570844841399584
2021-05-05,South America,264.82450747923116,9.752521948598762
2021-05-05,Oceania,NA,NA
2021-05-06,Asia,107.09266218356001,1.137415710678877
2021-05-06,Europe,146.971009265386,3.2957775616457505
2021-05-06,Africa,6.30472004608101,0.217145568760905
2021-05-06,North America,104.16865933240554,1.8565914131035883
2021-05-06,South America,268.09773366437605,9.505622658760819
2021-05-06,Oceania,NA,NA
2021-05-07,Asia,106.67966298795116,1.1541103107842596
2021-05-07,Europe,143.3596623345321,3.254285328541178
2021-05-07,Africa,6.290764407609086,0.22089484476828752
2021-05-07,North America,101.5170400023979,1.8744247158774285
2021-05-07,South America,263.70292630526063,9.401924957028882
2021-05-07,Oceania,NA,NA
2021-05-08,Asia,106.68504338393356,1.1666850648231206
2021-05-08,Europe,140.17446728405034,3.2165997223269334
2021-05-08,Africa,6.129649685847398,0.21547922386873497
2021-05-08,North America,98.3113833335111,1.850084667496917
2021-05-08,South America,272.1146205105128,9.475994743980264
2021-05-08,Oceania,NA,NA
2021-05-09,Asia,106.0615016072535,1.1812582516554435
2021-05-09,Europe,138.38915927248664,3.2164093909824176
2021-05-09,Africa,6.490100915334923,0.21818703431851125
2021-05-09,North America,96.46033470370209,1.8317693835670268
2021-05-09,South America,270.8188930374433,9.374930634673268
2021-05-09,Oceania,NA,NA
2021-05-10,Asia,104.82997508456252,1.1959851640872634
2021-05-10,Europe,136.80293784728707,3.1870983639268937
2021-05-10,Africa,6.495828975901758,0.2279768105600101
2021-05-10,North America,93.07803194112306,1.807429335186515
2021-05-10,South America,270.06436880769854,9.078322287814617
2021-05-10,Oceania,NA,NA
2021-05-11,Asia,103.49050244590468,1.2167688651392683
2021-05-11,Europe,135.04998616429114,3.1840530624146313
2021-05-11,Africa,6.507493390146948,0.22578973288903695
2021-05-11,North America,91.24433463293182,1.7469407001022732
2021-05-11,South America,270.23884430585065,8.973966187976448
2021-05-11,Oceania,NA,NA
2021-05-12,Asia,101.43362317951387,1.2163691785805761
2021-05-12,Europe,132.3986705351779,3.123337363513904
2021-05-12,Africa,6.4509418103689296,0.2219363103258938
2021-05-12,North America,89.03155914550747,1.7556163609111683
2021-05-12,South America,275.39936866251685,8.844920159154482
2021-05-12,Oceania,NA,NA
2021-05-13,Asia,98.55966160667623,1.2116344301160662
2021-05-13,Europe,125.72470193971078,3.007996568736974
2021-05-13,Africa,5.963119343186157,0.20610603385027865
2021-05-13,North America,87.0684498969169,1.7753775883092073
2021-05-13,South America,276.781346287503,8.740893258369429
2021-05-13,Oceania,NA,NA
2021-05-14,Asia,95.30922604067021,1.196384850645956
2021-05-14,Europe,119.48906643066493,2.888849147069716
2021-05-14,Africa,5.84210104539231,0.20214846473137485
2021-05-14,North America,85.44561934449744,1.666208856463942
2021-05-14,South America,283.66917807587544,8.76722918261881
2021-05-14,Oceania,NA,NA
2021-05-15,Asia,91.74731166496322,1.1904202973854694
2021-05-15,Europe,114.40550654997675,2.7900671792657117
2021-05-15,Africa,5.9022977546219515,0.2029816371774599
2021-05-15,North America,84.31585551471684,1.6356030530547836
2021-05-15,South America,280.2270727764814,8.700401774836006
2021-05-15,Oceania,NA,NA
2021-05-16,Asia,88.66452923776873,1.1940789666534999
2021-05-16,Europe,112.22392867912994,2.7207865698617466
2021-05-16,Africa,5.637973796101483,0.19944065428159857
2021-05-16,North America,83.02438700708157,1.6399408834592313
2021-05-16,South America,285.7994251485972,8.736613670678905
2021-05-16,Oceania,NA,NA
2021-05-17,Asia,86.4410729117629,1.2069611718913549
2021-05-17,Europe,109.89370202821581,2.65264794852488
2021-05-17,Africa,5.667030685158697,0.18975502459586038
2021-05-17,North America,80.90246496757261,1.6254814487777391
2021-05-17,South America,289.62735173824467,8.849528945898124
2021-05-17,Oceania,NA,NA
2021-05-18,Asia,83.64314402043648,1.2168918456188662
2021-05-18,Europe,106.38570501743429,2.583748001809948
2021-05-18,Africa,5.992488671910654,0.19037990393042417
2021-05-18,North America,79.07696133903423,1.6341571095866343
2021-05-18,South America,293.3927305077999,8.814304647214577
2021-05-18,Oceania,NA,NA
2021-05-19,Asia,80.93769644976753,1.2113884691568706
2021-05-19,Europe,103.15844673981445,2.496005251987894
2021-05-19,Africa,6.1102784264759205,0.19548308516269483
2021-05-19,North America,76.65813890739864,1.5539072471043531
2021-05-19,South America,299.57673472060753,8.895287614281424
2021-05-19,Oceania,NA,NA
2021-05-20,Asia,78.34526793984881,1.2183368662541387
2021-05-20,Europe,101.48943117975024,2.4135917798122986
2021-05-20,Africa,6.41136611917989,0.21006360296918244
2021-05-20,North America,74.41234771078487,1.5189636132907474
2021-05-20,South America,304.25300727013826,8.867634893819574
2021-05-20,Oceania,NA,NA
2021-05-21,Asia,76.65809874024848,1.2315572678108873
2021-05-21,Europe,98.31242037708272,2.333652615115416
2021-05-21,Africa,6.613722877022787,0.22266533621621817
2021-05-21,North America,70.71386530983722,1.5001663482048075
2021-05-21,South America,304.8916534331857,8.841298969570193
2021-05-21,Oceania,NA,NA
2021-05-22,Asia,74.74919573593357,1.2223337318410625
2021-05-22,Europe,96.10057982245779,2.264181674366935
2021-05-22,Africa,6.9263708374161865,0.21943679298763877
2021-05-22,North America,67.59472425846134,1.5090829995917276
2021-05-22,South America,312.9389242866371,8.783030737168438
2021-05-22,Oceania,NA,NA
2021-05-23,Asia,72.9019674421369,1.2200278478486066
2021-05-23,Europe,93.63236294676929,2.228209050253338
2021-05-23,Africa,7.029371781063444,0.217145568760905
2021-05-23,North America,66.34277820562215,1.4852249323672657
2021-05-23,South America,316.9571279289863,8.763937192087637
2021-05-23,Oceania,NA,NA
2021-05-24,Asia,70.73717280489913,1.1879606877935163
2021-05-24,Europe,90.79204829255126,2.1537894945474307
2021-05-24,Africa,7.150390078857292,0.21943679298763877
2021-05-24,North America,64.68163015129672,1.5037812068751806
2021-05-24,South America,316.4300802449456,8.480496807353678
2021-05-24,Oceania,NA,NA
2021-05-25,Asia,68.89520192660527,1.1640102393918714
2021-05-25,Europe,85.69516521774695,2.0805119269086223
2021-05-25,Africa,6.665483715235818,0.21516678420145313
2021-05-25,North America,63.52294745215316,1.4572700253163808
2021-05-25,South America,318.74632478267864,8.573001741279628
2021-05-25,Oceania,NA,NA
2021-05-26,Asia,66.66033916111674,1.1539565851847626
2021-05-26,Europe,80.12683140257553,2.029693457922747
2021-05-26,Africa,7.087381412622114,0.20985530985766115
2021-05-26,North America,62.05748374718393,1.574150455658442
2021-05-26,South America,318.76377233249383,8.40445182608359
2021-05-26,Oceania,NA,NA
2021-05-27,Asia,64.32896746426397,1.1322505305357753
2021-05-27,Europe,76.11883394974946,1.9861075800284942
2021-05-27,Africa,7.104461447766856,0.20152358539681112
2021-05-27,North America,60.74336212521432,1.7715217390608096
2021-05-27,South America,318.6021355974132,8.392271461118252
2021-05-27,Oceania,NA,NA
2021-05-28,Asia,61.65989137043601,1.111958751402161
2021-05-28,Europe,74.22636939122303,1.9293888393626109
2021-05-28,Africa,7.340769982787716,0.19402503338204607
2021-05-28,North America,58.9465363754609,1.8030915047820675
2021-05-28,South America,312.2374011044442,8.369227527400044
2021-05-28,Oceania,NA,NA
2021-05-29,Asia,59.20885966693471,1.099599213202596
2021-05-29,Europe,72.3514153163921,1.8867546181909403
2021-05-29,Africa,7.536669654173454,0.1986074818355136
2021-05-29,North America,56.82461433595193,1.7789924469795808
2021-05-29,South America,313.705299682294,8.386345878162142
2021-05-29,Oceania,NA,NA
2021-05-30,Asia,57.11484029570541,1.0649494630759546
2021-05-30,Europe,71.04212599746388,1.853636964245089
2021-05-30,Africa,7.303485515825412,0.1986074818355136
2021-05-30,North America,55.007786368222455,1.7664609369222872
2021-05-30,South America,311.4571993485563,8.35671796338159
2021-05-30,Oceania,NA,NA
2021-05-31,Asia,54.86632669698155,1.0381397185236643
2021-05-31,Europe,70.32667047342679,1.8414557581960402
2021-05-31,Africa,7.800160440247836,0.20391895617930553
2021-05-31,North America,51.504988316630985,1.7059723018380455
2021-05-31,South America,319.04457912480285,8.582877712873145
2021-05-31,Oceania,NA,NA
2021-06-01,Asia,52.2233839550681,1.0062570291879704
2021-06-01,Europe,69.67135965425688,1.761516593499158
2021-06-01,Africa,8.24642843168212,0.20808481840973056
2021-06-01,North America,51.21555863242312,1.6522314029384997
2021-06-01,South America,322.9999057480067,8.476546418716271
2021-06-01,Oceania,NA,NA
2021-06-02,Asia,49.77674880371241,0.9801544223933667
2021-06-02,Europe,66.65403684963859,1.6781514646009807
2021-06-02,Africa,8.202478585151134,0.2087096977442943
2021-06-02,North America,49.1881048994999,1.5517383319021294
2021-06-02,South America,330.70612638242864,8.737930466891372
2021-06-02,Oceania,NA,NA
2021-06-03,Asia,47.93167266830869,0.9525145596037922
2021-06-03,Europe,66.50234276805902,1.6151517895660565
2021-06-03,Africa,8.534289511804488,0.2050645682926724
2021-06-03,North America,47.118477815422324,1.3266531320269022
2021-06-03,South America,330.5902483157313,8.55226220093324
2021-06-03,Oceania,NA,NA
2021-06-04,Asia,46.00287757141886,0.9431372980344704
2021-06-04,Europe,63.76461670853533,1.5791791654524596
2021-06-04,Africa,8.799238349659522,0.20277334406593864
2021-06-04,North America,45.58746467323033,1.2743581765955057
2021-06-04,South America,330.9026582171396,8.346512792734954
2021-06-04,Oceania,NA,NA
2021-06-05,Asia,44.18104474665909,0.9177418289975532
2021-06-05,Europe,61.38376191997985,1.540541902515633
2021-06-05,Africa,8.886513163386926,0.20329407684474174
2021-06-05,North America,45.94895054026764,1.2786960069999531
2021-06-05,South America,326.1914905679785,8.213516375275582
2021-06-05,Oceania,NA,NA
2021-06-06,Asia,42.253387219205536,0.8950519305117846
2021-06-06,Europe,59.945808612158544,1.5321673233569122
2021-06-06,Africa,9.59741755300896,0.20818896496549116
2021-06-06,North America,45.679523074035835,1.2842387902945251
2021-06-06,South America,325.42741956569336,8.084470346453616
2021-06-06,Oceania,NA,NA
2021-06-07,Asia,40.551337381573894,0.8726387381051106
2021-06-07,Europe,59.681057711936255,1.5013336455452575
2021-06-07,Africa,9.410370338862874,0.202669197510178
2021-06-07,North America,46.92423940953428,1.2953243568836692
2021-06-07,South America,321.54089554459097,8.179608872804504
2021-06-07,Oceania,NA,NA
2021-06-08,Asia,39.14364132185925,0.8448758948359384
2021-06-08,Europe,58.79696861665764,1.540922565204666
2021-06-08,Africa,9.71239535056869,0.21256312030743746
2021-06-08,North America,44.242255266695516,1.273635204861431
2021-06-08,South America,311.45752854760946,8.29186574991749
2021-06-08,Oceania,NA,NA
2021-06-09,Asia,37.75626778639813,0.8180968954035475
2021-06-09,Europe,59.131380788972926,1.5159891590730192
2021-06-09,Africa,10.195114636519191,0.21808288776275064
2021-06-09,North America,44.731466140086,1.249536147058944
2021-06-09,South America,300.7137882500746,8.062743208947877
2021-06-09,Oceania,NA,NA
2021-06-10,Asia,36.36505111094958,0.7948843298794888
2021-06-10,Europe,57.06362106214691,1.5062822605026838
2021-06-10,Africa,10.916017095494242,0.2246441207756701
2021-06-10,North America,43.71135302330673,1.196277229315448
2021-06-10,South America,309.3934504845642,8.578927324235737
2021-06-10,Oceania,NA,NA
2021-06-11,Asia,35.24666662948844,0.8124090482221555
2021-06-11,Europe,56.091979548390746,1.475067920001996
2021-06-11,Africa,11.434354503514877,0.2352670694632539
2021-06-11,North America,45.626505146870365,1.205916852436443
2021-06-11,South America,317.922010353673,8.758999206290877
2021-06-11,Oceania,NA,NA
2021-06-12,Asia,34.17175574756507,0.827904588651461
2021-06-12,Europe,55.937240165298924,1.4560347855503575
2021-06-12,Africa,12.28523186407919,0.24307806114530087
2021-06-12,North America,44.6849549585272,1.1538628875830712
2021-06-12,South America,318.9797269113388,8.807391467099114
2021-06-12,Oceania,NA,NA
2021-06-13,Asia,33.389446171724444,0.8707940309111457
2021-06-13,Europe,56.07656270948492,1.4164458658909491
2021-06-13,Africa,12.721501786160454,0.24557757848355585
2021-06-13,North America,44.44083150298801,1.1442232644620765
2021-06-13,South America,319.31978953320885,9.07568869538968
2021-06-13,Oceania,NA,NA
2021-06-14,Asia,32.86395058240363,0.8905323978865705
2021-06-14,Europe,56.364153371049184,1.3920834537928517
2021-06-14,Africa,13.16193757047214,0.25161807871767217
2021-06-14,North America,43.86823788960092,1.1153043950990922
2021-06-14,South America,319.82247648731897,8.901213197237533
2021-06-14,Oceania,NA,NA
2021-06-15,Asia,32.025069985948086,0.8967429121062522
2021-06-15,Europe,55.72920800574251,1.3049116980043465
2021-06-15,Africa,13.871175615202002,0.2578668720633097
2021-06-15,North America,43.531333061522155,1.1051827908220477
2021-06-15,South America,329.4633999569109,9.011494880031814
2021-06-15,Oceania,NA,NA
2021-06-16,Asia,31.194921003543968,0.8975422852236372
2021-06-16,Europe,54.69818311249725,1.2809299485952819
2021-06-16,Africa,14.668105059882313,0.26317834640710164
2021-06-16,North America,41.76463113402184,1.056984675217074
2021-06-16,South America,330.25117329102056,9.061533136105638
2021-06-16,Oceania,NA,NA
2021-06-17,Asia,30.499958313337576,0.8844756092663855
2021-06-17,Europe,52.18733201563708,1.2341084378442508
2021-06-17,Africa,15.242889901125206,0.26994787253154234
2021-06-17,North America,40.88115967498267,1.0131243900165479
2021-06-17,South America,322.58083535338847,8.84261576578266
2021-06-17,Oceania,NA,NA
2021-06-18,Asia,29.841889767010485,0.8096727325511076
2021-06-18,Europe,52.32494157772242,1.2112686765022842
2021-06-18,Africa,15.681034461210158,0.2710934846449092
2021-06-18,North America,39.93406670334494,1.0160162769528465
2021-06-18,South America,322.9765326152353,8.839982173357724
2021-06-18,Oceania,NA,NA
2021-06-19,Asia,29.25939272539616,0.7578057152807937
2021-06-19,Europe,52.80057960766887,1.1987068077642027
2021-06-19,Africa,15.974623601899363,0.27984179532880177
2021-06-19,North America,39.20820308233403,0.9463699999036593
2021-06-19,South America,321.7417069669925,8.94236307887719
2021-06-19,Oceania,NA,NA
2021-06-20,Asia,28.988466728842507,0.685247232318173
2021-06-20,Europe,53.01146673739303,1.2038457540661451
2021-06-20,Africa,16.609501005816142,0.2910896233509494
2021-06-20,North America,40.050947133686996,0.9832415583414642
2021-06-20,South America,321.35127688999546,8.791260713496369
2021-06-20,Oceania,NA,NA
2021-06-21,Asia,28.6207550948455,0.6382071988720673
2021-06-21,Europe,53.64964773555648,1.2167882854932597
2021-06-21,Africa,17.460899099159256,0.30702404638232517
2021-06-21,North America,39.6788576812166,1.0027617951614787
2021-06-21,South America,317.74193847161786,8.866318097607104
2021-06-21,Oceania,NA,NA
2021-06-22,Asia,28.624782705552324,0.6042645865031125
2021-06-22,Europe,54.61653096569972,1.206700724233891
2021-06-22,Africa,17.765111188536043,0.32379164185978593
2021-06-22,North America,39.36797983556452,1.022282031981493
2021-06-22,South America,327.1185151015567,8.566417760217282
2021-06-22,Oceania,NA,NA
2021-06-23,Asia,28.533746405530156,0.5795455101039825
2021-06-23,Europe,56.48101681658224,1.1987068077642027
2021-06-23,Africa,18.470808250370045,0.3333731249897635
2021-06-23,North America,39.9531049590089,1.071685100476591
2021-06-23,South America,324.51981777624906,8.523292684258921
2021-06-23,Oceania,NA,NA
2021-06-24,Asia,28.53586781880321,0.5706909155729508
2021-06-24,Europe,58.54763455534116,1.2122203332248662
2021-06-24,Africa,19.170985544748735,0.35045316013450617
2021-06-24,North America,41.1431164332957,1.1061467531341471
2021-06-24,South America,321.30321382824036,8.274089001049157
2021-06-24,Oceania,NA,NA
2021-06-25,Asia,28.49556096661508,0.5602375748071495
2021-06-25,Europe,59.92734647174045,1.235250425911349
2021-06-25,Africa,20.316076925336816,0.3647212382737119
2021-06-25,North America,42.744739814848984,1.1169913291452662
2021-06-25,South America,318.29828487138604,8.296145337608014
2021-06-25,Oceania,NA,NA
2021-06-26,Asia,28.585367461841273,0.5530739618705857
2021-06-26,Europe,61.714367465404806,1.2807396172507655
2021-06-26,Africa,21.454502926356216,0.37253222995575885
2021-06-26,North America,43.925834637748864,1.1386804811675044
2021-06-26,South America,313.82809092910674,8.031798497954856
2021-06-26,Oceania,NA,NA
2021-06-27,Asia,28.772881948107813,0.5422824247858908
2021-06-27,Europe,63.23054695582234,1.3163315786753298
2021-06-27,Africa,21.91264362514721,0.37951004919172077
2021-06-27,North America,43.35781984534425,1.0931332619208043
2021-06-27,South America,310.9610963755086,7.909665649248353
2021-06-27,Oceania,NA,NA
2021-06-28,Asia,29.13210792901258,0.5362871264055048
2021-06-28,Europe,67.03698351480556,1.3378390206056814
2021-06-28,Africa,22.031787284937366,0.38378005797790643
2021-06-28,North America,44.50300707211842,1.060840524465472
2021-06-28,South America,310.5950270284422,7.823086298278513
2021-06-28,Oceania,NA,NA
2021-06-29,Asia,29.377054299251224,0.5259875112392006
2021-06-29,Europe,70.14166840655686,1.3856121880792944
2021-06-29,Africa,22.61500799719687,0.37180320406543443
2021-06-29,North America,44.49722329824583,1.047827033252129
2021-06-29,South America,291.2038860036232,7.6486108001263675
2021-06-29,Oceania,NA,NA
2021-06-30,Asia,29.75528076425383,0.5196232714200216
2021-06-30,Europe,73.55050278684534,1.4023613463967366
2021-06-30,Africa,23.234471710861072,0.4004435068996066
2021-06-30,North America,45.26140442116268,1.001556842271354
2021-06-30,South America,279.18252418094033,7.60383972890242
2021-06-30,Oceania,NA,NA
